country_code,country_name,indicator,year,value
SWZ,エスワティニ,NY.GDP.PCAP.CD,2014,3771.07228381938
SWZ,エスワティニ,NY.GDP.PCAP.CD,2015,3419.82276559528
SWZ,エスワティニ,NY.GDP.PCAP.CD,2016,3238.17611961364
SWZ,エスワティニ,NY.GDP.PCAP.CD,2017,3853.09956569679
SWZ,エスワティニ,NY.GDP.PCAP.CD,2018,3972.65450620357
SWZ,エスワティニ,NY.GDP.PCAP.CD,2019,3913.14577547336
SWZ,エスワティニ,NY.GDP.PCAP.CD,2020,3466.56936278145
SWZ,エスワティニ,NY.GDP.PCAP.CD,2021,3984.00229174306
SWZ,エスワティニ,NY.GDP.PCAP.CD,2022,3894.1620089869
SWZ,エスワティニ,NY.GDP.PCAP.CD,2023,3755.52111232464
SWZ,エスワティニ,NY.GDP.PCAP.CD,2024,3909.55892378182
SYC,セーシェル,NY.GDP.PCAP.CD,2000,8063.65500575169
SYC,セーシェル,NY.GDP.PCAP.CD,2001,8153.2986369879
SYC,セーシェル,NY.GDP.PCAP.CD,2002,8864.16919495467
SYC,セーシェル,NY.GDP.PCAP.CD,2003,9070.28460757013
SYC,セーシェル,NY.GDP.PCAP.CD,2004,10827.671636033
SYC,セーシェル,NY.GDP.PCAP.CD,2005,11802.1118276833
SYC,セーシェル,NY.GDP.PCAP.CD,2006,12782.9938926475
SYC,セーシェル,NY.GDP.PCAP.CD,2007,12669.3026687222
SYC,セーシェル,NY.GDP.PCAP.CD,2008,11265.4376270005
SYC,セーシェル,NY.GDP.PCAP.CD,2009,9747.09180546291
SYC,セーシェル,NY.GDP.PCAP.CD,2010,10934.79494629
SYC,セーシェル,NY.GDP.PCAP.CD,2011,12110.0937461973
SYC,セーシェル,NY.GDP.PCAP.CD,2012,12337.1554669388
SYC,セーシェル,NY.GDP.PCAP.CD,2013,14821.2921476077
SYC,セーシェル,NY.GDP.PCAP.CD,2014,15188.1902175113
SYC,セーシェル,NY.GDP.PCAP.CD,2015,15333.1051727105
SYC,セーシェル,NY.GDP.PCAP.CD,2016,16566.9946042294
SYC,セーシェル,NY.GDP.PCAP.CD,2017,17480.3651911372
SYC,セーシェル,NY.GDP.PCAP.CD,2018,18440.2340460932
SYC,セーシェル,NY.GDP.PCAP.CD,2019,19141.5118743615
SYC,セーシェル,NY.GDP.PCAP.CD,2020,14041.4754074575
SYC,セーシェル,NY.GDP.PCAP.CD,2021,14982.9111487767
SYC,セーシェル,NY.GDP.PCAP.CD,2022,16682.6990711785
SYC,セーシェル,NY.GDP.PCAP.CD,2023,18130.5297135548
SYC,セーシェル,NY.GDP.PCAP.CD,2024,18364.5259678223
TCD,チャド,NY.GDP.PCAP.CD,2000,163.121663683369
TCD,チャド,NY.GDP.PCAP.CD,2001,194.32295331156
TCD,チャド,NY.GDP.PCAP.CD,2002,219.061391951349
TCD,チャド,NY.GDP.PCAP.CD,2003,289.087621122168
TCD,チャド,NY.GDP.PCAP.CD,2004,445.850767157087
TCD,チャド,NY.GDP.PCAP.CD,2005,838.092107712557
TCD,チャド,NY.GDP.PCAP.CD,2006,906.897260572747
TCD,チャド,NY.GDP.PCAP.CD,2007,980.483531485103
TCD,チャド,NY.GDP.PCAP.CD,2008,1166.36883453841
TCD,チャド,NY.GDP.PCAP.CD,2009,1035.63719694254
TCD,チャド,NY.GDP.PCAP.CD,2010,1141.80069268412
TCD,チャド,NY.GDP.PCAP.CD,2011,1308.1421872538
TCD,チャド,NY.GDP.PCAP.CD,2012,1354.34344701937
TCD,チャド,NY.GDP.PCAP.CD,2013,1304.88742971475
TCD,チャド,NY.GDP.PCAP.CD,2014,1278.78981422494
TCD,チャド,NY.GDP.PCAP.CD,2015,993.990730610869
TCD,チャド,NY.GDP.PCAP.CD,2016,861.831767630746
TCD,チャド,NY.GDP.PCAP.CD,2017,854.46120040098
TCD,チャド,NY.GDP.PCAP.CD,2018,948.656629871231
TCD,チャド,NY.GDP.PCAP.CD,2019,893.336441643325
TCD,チャド,NY.GDP.PCAP.CD,2020,866.947814890409
TCD,チャド,NY.GDP.PCAP.CD,2021,946.358500208374
TCD,チャド,NY.GDP.PCAP.CD,2022,966.036468278568
TCD,チャド,NY.GDP.PCAP.CD,2023,949.991054236266
TCD,チャド,NY.GDP.PCAP.CD,2024,980.668312111718
TGO,トーゴ,NY.GDP.PCAP.CD,2000,440.420399069497
TGO,トーゴ,NY.GDP.PCAP.CD,2001,426.883605884489
TGO,トーゴ,NY.GDP.PCAP.CD,2002,479.438373869587
TGO,トーゴ,NY.GDP.PCAP.CD,2003,579.728195854724
TGO,トーゴ,NY.GDP.PCAP.CD,2004,604.311329116751
TGO,トーゴ,NY.GDP.PCAP.CD,2005,595.200212014134
TGO,トーゴ,NY.GDP.PCAP.CD,2006,596.249203137762
TGO,トーゴ,NY.GDP.PCAP.CD,2007,654.083697666439
TGO,トーゴ,NY.GDP.PCAP.CD,2008,771.351190404751
TGO,トーゴ,NY.GDP.PCAP.CD,2009,770.172869777254
TGO,トーゴ,NY.GDP.PCAP.CD,2010,750.323421086121
TGO,トーゴ,NY.GDP.PCAP.CD,2011,834.14671980279
TGO,トーゴ,NY.GDP.PCAP.CD,2012,813.611525037432
TGO,トーゴ,NY.GDP.PCAP.CD,2013,885.698522723929
TGO,トーゴ,NY.GDP.PCAP.CD,2014,921.539748631461
TGO,トーゴ,NY.GDP.PCAP.CD,2015,813.894676975085
TGO,トーゴ,NY.GDP.PCAP.CD,2016,843.114204338675
TGO,トーゴ,NY.GDP.PCAP.CD,2017,872.076408845752
TGO,トーゴ,NY.GDP.PCAP.CD,2018,942.480774393154
TGO,トーゴ,NY.GDP.PCAP.CD,2019,917.718016777619
TGO,トーゴ,NY.GDP.PCAP.CD,2020,961.219781201934
TGO,トーゴ,NY.GDP.PCAP.CD,2021,1076.29520076949
TGO,トーゴ,NY.GDP.PCAP.CD,2022,1071.61539220759
TGO,トーゴ,NY.GDP.PCAP.CD,2023,1182.32951436696
TGO,トーゴ,NY.GDP.PCAP.CD,2024,1266.08777721447
TUN,チュニジア,NY.GDP.PCAP.CD,2000,2199.04465936314
TUN,チュニジア,NY.GDP.PCAP.CD,2001,2235.71981624751
TUN,チュニジア,NY.GDP.PCAP.CD,2002,2320.7723805785
TUN,チュニジア,NY.GDP.PCAP.CD,2003,2725.8643148859
TUN,チュニジア,NY.GDP.PCAP.CD,2004,3067.41936376975
TUN,チュニジア,NY.GDP.PCAP.CD,2005,3146.8260743927
TUN,チュニジア,NY.GDP.PCAP.CD,2006,3322.56933570096
TUN,チュニジア,NY.GDP.PCAP.CD,2007,3726.91672935667
TUN,チュニジア,NY.GDP.PCAP.CD,2008,4255.05008019523
TUN,チュニジア,NY.GDP.PCAP.CD,2009,4080.09032448781
TUN,チュニジア,NY.GDP.PCAP.CD,2010,4291.86120891575
TUN,チュニジア,NY.GDP.PCAP.CD,2011,4420.64772206537
TUN,チュニジア,NY.GDP.PCAP.CD,2012,4297.26782454273
TUN,チュニジア,NY.GDP.PCAP.CD,2013,4369.79345826358
TUN,チュニジア,NY.GDP.PCAP.CD,2014,4458.97895464547
TUN,チュニジア,NY.GDP.PCAP.CD,2015,4014.94773686432
TUN,チュニジア,NY.GDP.PCAP.CD,2016,3847.80354448809
TUN,チュニジア,NY.GDP.PCAP.CD,2017,3619.03247319953
TUN,チュニジア,NY.GDP.PCAP.CD,2018,3628.10366464236
TUN,チュニジア,NY.GDP.PCAP.CD,2019,3528.87213306798
TUN,チュニジア,NY.GDP.PCAP.CD,2020,3548.65363663803
TUN,チュニジア,NY.GDP.PCAP.CD,2021,3906.93926319391
TUN,チュニジア,NY.GDP.PCAP.CD,2022,3707.29283414381
TUN,チュニジア,NY.GDP.PCAP.CD,2023,3951.11683376921
TUN,チュニジア,NY.GDP.PCAP.CD,2024,4187.64079392362
TZA,タンザニア,NY.GDP.PCAP.CD,2000,401.698150634766
TZA,タンザニア,NY.GDP.PCAP.CD,2001,396.638732910156
TZA,タンザニア,NY.GDP.PCAP.CD,2002,402.649047851563
TZA,タンザニア,NY.GDP.PCAP.CD,2003,422.18359375
TZA,タンザニア,NY.GDP.PCAP.CD,2004,450.385284423828
TZA,タンザニア,NY.GDP.PCAP.CD,2005,483.334869384766
TZA,タンザニア,NY.GDP.PCAP.CD,2006,475.746734619141
TZA,タンザニア,NY.GDP.PCAP.CD,2007,543.198303222656
TZA,タンザニア,NY.GDP.PCAP.CD,2008,675.977233886719
TZA,タンザニア,NY.GDP.PCAP.CD,2009,693.823547363281
TZA,タンザニア,NY.GDP.PCAP.CD,2010,736.530151367188
TZA,タンザニア,NY.GDP.PCAP.CD,2011,775.392761230469
TZA,タンザニア,NY.GDP.PCAP.CD,2012,861.969909667969
TZA,タンザニア,NY.GDP.PCAP.CD,2013,963.05712890625
TZA,タンザニア,NY.GDP.PCAP.CD,2014,1022.74841308594
TZA,タンザニア,NY.GDP.PCAP.CD,2015,939.127319335938
TZA,タンザニア,NY.GDP.PCAP.CD,2016,953.0107421875
TZA,タンザニア,NY.GDP.PCAP.CD,2017,986.674011230469
TZA,タンザニア,NY.GDP.PCAP.CD,2018,1023.10626220703
TZA,タンザニア,NY.GDP.PCAP.CD,2019,1063.32250976563
TZA,タンザニア,NY.GDP.PCAP.CD,2020,1117.41528320313
TZA,タンザニア,NY.GDP.PCAP.CD,2021,1159.85656738281
TZA,タンザニア,NY.GDP.PCAP.CD,2022,1207.52062988281
TZA,タンザニア,NY.GDP.PCAP.CD,2023,1224.00219726563
TZA,タンザニア,NY.GDP.PCAP.CD,2024,1192.60668945313
UGA,ウガンダ,NY.GDP.PCAP.CD,2000,258.050338731086
UGA,ウガンダ,NY.GDP.PCAP.CD,2001,236.021188853993
UGA,ウガンダ,NY.GDP.PCAP.CD,2002,241.984688408335
UGA,ウガンダ,NY.GDP.PCAP.CD,2003,250.71543664681
UGA,ウガンダ,NY.GDP.PCAP.CD,2004,292.38185796262
UGA,ウガンダ,NY.GDP.PCAP.CD,2005,330.405402707025
UGA,ウガンダ,NY.GDP.PCAP.CD,2006,346.518255310647
UGA,ウガンダ,NY.GDP.PCAP.CD,2007,401.389130865581
UGA,ウガンダ,NY.GDP.PCAP.CD,2008,472.842681495852
UGA,ウガンダ,NY.GDP.PCAP.CD,2009,798.947089938247
UGA,ウガンダ,NY.GDP.PCAP.CD,2010,823.488144282
UGA,ウガンダ,NY.GDP.PCAP.CD,2011,835.620060555838
UGA,ウガンダ,NY.GDP.PCAP.CD,2012,795.222867553127
UGA,ウガンダ,NY.GDP.PCAP.CD,2013,818.285427416713
UGA,ウガンダ,NY.GDP.PCAP.CD,2014,896.054795546394
UGA,ウガンダ,NY.GDP.PCAP.CD,2015,862.934610355811
UGA,ウガンダ,NY.GDP.PCAP.CD,2016,752.696571725656
UGA,ウガンダ,NY.GDP.PCAP.CD,2017,765.218332297361
UGA,ウガンダ,NY.GDP.PCAP.CD,2018,792.16570022814
UGA,ウガンダ,NY.GDP.PCAP.CD,2019,822.171150036357
UGA,ウガンダ,NY.GDP.PCAP.CD,2020,845.766463890124
UGA,ウガンダ,NY.GDP.PCAP.CD,2021,882.791717542504
UGA,ウガンダ,NY.GDP.PCAP.CD,2022,963.067314117178
UGA,ウガンダ,NY.GDP.PCAP.CD,2023,1002.30913917142
UGA,ウガンダ,NY.GDP.PCAP.CD,2024,1077.91278438613
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2000,3217.84693448467
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2001,2847.15191945908
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2002,2688.23676032806
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2003,4062.21755993786
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2004,5221.46333731721
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2005,5836.87663325127
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2006,6077.38293388876
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2007,6591.85535960564
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2008,6184.75474328399
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2009,6374.70560042992
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2010,7973.47195771517
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2011,8646.05571071635
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2012,8076.97678479741
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2013,7331.65467384919
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2014,6856.73137092522
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2015,6112.27382485974
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2016,5651.20585165749
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2017,6618.33508255701
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2018,6914.1780318076
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2019,6533.71121032856
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2020,5580.60383075189
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2021,6828.75624590017
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2022,6534.24867783397
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2023,6034.27208964673
ZAF,南アフリカ共和国,NY.GDP.PCAP.CD,2024,6267.186814093
ZMB,ザンビア,NY.GDP.PCAP.CD,2000,359.429500988221
ZMB,ザンビア,NY.GDP.PCAP.CD,2001,396.548952993504
ZMB,ザンビア,NY.GDP.PCAP.CD,2002,393.864625518616
ZMB,ザンビア,NY.GDP.PCAP.CD,2003,446.290104839041
ZMB,ザンビア,NY.GDP.PCAP.CD,2004,548.685974566277
ZMB,ザンビア,NY.GDP.PCAP.CD,2005,710.982068171696
ZMB,ザンビア,NY.GDP.PCAP.CD,2006,1051.71714895686
ZMB,ザンビア,NY.GDP.PCAP.CD,2007,1118.73162626953
ZMB,ザンビア,NY.GDP.PCAP.CD,2008,1375.50211006997
ZMB,ザンビア,NY.GDP.PCAP.CD,2009,1136.24168316848
ZMB,ザンビア,NY.GDP.PCAP.CD,2010,1451.10616017155
ZMB,ザンビア,NY.GDP.PCAP.CD,2011,1624.86817763443
ZMB,ザンビア,NY.GDP.PCAP.CD,2012,1710.05061343728
ZMB,ザンビア,NY.GDP.PCAP.CD,2013,1820.71854827391
ZMB,ザンビア,NY.GDP.PCAP.CD,2014,1707.48573136694
ZMB,ザンビア,NY.GDP.PCAP.CD,2015,1295.87788680068
ZMB,ザンビア,NY.GDP.PCAP.CD,2016,1239.08527877713
ZMB,ザンビア,NY.GDP.PCAP.CD,2017,1483.46577328065
ZMB,ザンビア,NY.GDP.PCAP.CD,2018,1463.89997855593
ZMB,ザンビア,NY.GDP.PCAP.CD,2019,1258.98619844462
ZMB,ザンビア,NY.GDP.PCAP.CD,2020,951.644316655957
ZMB,ザンビア,NY.GDP.PCAP.CD,2021,1127.16077872857
ZMB,ザンビア,NY.GDP.PCAP.CD,2022,1447.12310138035
ZMB,ザンビア,NY.GDP.PCAP.CD,2023,1330.72780576709
ZMB,ザンビア,NY.GDP.PCAP.CD,2024,1187.10943350064
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2000,562.833757496076
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2001,566.388746448872
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2002,524.936478570323
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2003,468.471932927213
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2004,469.719298949304
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2005,461.271387547912
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2006,431.034994414964
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2007,413.521244592925
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2008,340.917447588572
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2009,735.821693871697
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2010,902.010759067388
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2011,1037.77565157218
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2012,1239.22709745709
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2013,1362.99498323368
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2014,1372.91526173161
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2015,1387.12632595026
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2016,1408.13945253431
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2017,3445.44941020134
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2018,2270.89531874302
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2019,2184.52155388801
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2020,2059.63704025274
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2021,2613.6167414057
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2022,2536.40197087505
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2023,2195.22502010174
ZWE,ジンバブエ,NY.GDP.PCAP.CD,2024,2496.15514995576
AGO,アンゴラ,SP.POP.TOTL,2000,16194869
AGO,アンゴラ,SP.POP.TOTL,2001,16747208
AGO,アンゴラ,SP.POP.TOTL,2002,17327699
AGO,アンゴラ,SP.POP.TOTL,2003,17943712
AGO,アンゴラ,SP.POP.TOTL,2004,18600423
AGO,アンゴラ,SP.POP.TOTL,2005,19291161
AGO,アンゴラ,SP.POP.TOTL,2006,20015279
AGO,アンゴラ,SP.POP.TOTL,2007,20778561
AGO,アンゴラ,SP.POP.TOTL,2008,21578655
AGO,アンゴラ,SP.POP.TOTL,2009,22414773
AGO,アンゴラ,SP.POP.TOTL,2010,23294825
AGO,アンゴラ,SP.POP.TOTL,2011,24218352
AGO,アンゴラ,SP.POP.TOTL,2012,25177394
AGO,アンゴラ,SP.POP.TOTL,2013,26165620
AGO,アンゴラ,SP.POP.TOTL,2014,27160769
AGO,アンゴラ,SP.POP.TOTL,2015,28157798
AGO,アンゴラ,SP.POP.TOTL,2016,29183070
AGO,アンゴラ,SP.POP.TOTL,2017,30234839
AGO,アンゴラ,SP.POP.TOTL,2018,31297155
AGO,アンゴラ,SP.POP.TOTL,2019,32375632
AGO,アンゴラ,SP.POP.TOTL,2020,33451132
AGO,アンゴラ,SP.POP.TOTL,2021,34532429
AGO,アンゴラ,SP.POP.TOTL,2022,35635029
AGO,アンゴラ,SP.POP.TOTL,2023,36749906
AGO,アンゴラ,SP.POP.TOTL,2024,37885849
BDI,ブルンジ,SP.POP.TOTL,2000,6470194
BDI,ブルンジ,SP.POP.TOTL,2001,6634365
BDI,ブルンジ,SP.POP.TOTL,2002,6824132
BDI,ブルンジ,SP.POP.TOTL,2003,7043154
BDI,ブルンジ,SP.POP.TOTL,2004,7310656
BDI,ブルンジ,SP.POP.TOTL,2005,7587299
BDI,ブルンジ,SP.POP.TOTL,2006,7865547
BDI,ブルンジ,SP.POP.TOTL,2007,8161874
BDI,ブルンジ,SP.POP.TOTL,2008,8505637
BDI,ブルンジ,SP.POP.TOTL,2009,8947646
BDI,ブルンジ,SP.POP.TOTL,2010,9376444
BDI,ブルンジ,SP.POP.TOTL,2011,9717978
BDI,ブルンジ,SP.POP.TOTL,2012,10071028
BDI,ブルンジ,SP.POP.TOTL,2013,10439341
BDI,ブルンジ,SP.POP.TOTL,2014,10799785
BDI,ブルンジ,SP.POP.TOTL,2015,11047580
BDI,ブルンジ,SP.POP.TOTL,2016,11239451
BDI,ブルンジ,SP.POP.TOTL,2017,11506762
BDI,ブルンジ,SP.POP.TOTL,2018,11859446
BDI,ブルンジ,SP.POP.TOTL,2019,12255336
BDI,ブルンジ,SP.POP.TOTL,2020,12617036
BDI,ブルンジ,SP.POP.TOTL,2021,12965481
BDI,ブルンジ,SP.POP.TOTL,2022,13321097
BDI,ブルンジ,SP.POP.TOTL,2023,13689450
BDI,ブルンジ,SP.POP.TOTL,2024,14047786
BEN,ベナン,SP.POP.TOTL,2000,7221619
BEN,ベナン,SP.POP.TOTL,2001,7445596
BEN,ベナン,SP.POP.TOTL,2002,7675426
BEN,ベナン,SP.POP.TOTL,2003,7913070
BEN,ベナン,SP.POP.TOTL,2004,8159094
BEN,ベナン,SP.POP.TOTL,2005,8426144
BEN,ベナン,SP.POP.TOTL,2006,8693242
BEN,ベナン,SP.POP.TOTL,2007,8953969
BEN,ベナン,SP.POP.TOTL,2008,9228466
BEN,ベナン,SP.POP.TOTL,2009,9509423
BEN,ベナン,SP.POP.TOTL,2010,9797484
BEN,ベナン,SP.POP.TOTL,2011,10093623
BEN,ベナン,SP.POP.TOTL,2012,10397657
BEN,ベナン,SP.POP.TOTL,2013,10708834
BEN,ベナン,SP.POP.TOTL,2014,11030004
BEN,ベナン,SP.POP.TOTL,2015,11360681
BEN,ベナン,SP.POP.TOTL,2016,11697842
BEN,ベナン,SP.POP.TOTL,2017,12039780
BEN,ベナン,SP.POP.TOTL,2018,12383347
BEN,ベナン,SP.POP.TOTL,2019,12726755
BEN,ベナン,SP.POP.TOTL,2020,13070169
BEN,ベナン,SP.POP.TOTL,2021,13413417
BEN,ベナン,SP.POP.TOTL,2022,13759501
BEN,ベナン,SP.POP.TOTL,2023,14111034
BEN,ベナン,SP.POP.TOTL,2024,14462724
BFA,ブルキナファソ,SP.POP.TOTL,2000,11925546
BFA,ブルキナファソ,SP.POP.TOTL,2001,12295001
BFA,ブルキナファソ,SP.POP.TOTL,2002,12680897
BFA,ブルキナファソ,SP.POP.TOTL,2003,13082532
BFA,ブルキナファソ,SP.POP.TOTL,2004,13500533
BFA,ブルキナファソ,SP.POP.TOTL,2005,13932123
BFA,ブルキナファソ,SP.POP.TOTL,2006,14373707
BFA,ブルキナファソ,SP.POP.TOTL,2007,14816307
BFA,ブルキナファソ,SP.POP.TOTL,2008,15258093
BFA,ブルキナファソ,SP.POP.TOTL,2009,15710066
BFA,ブルキナファソ,SP.POP.TOTL,2010,16176498
BFA,ブルキナファソ,SP.POP.TOTL,2011,16661908
BFA,ブルキナファソ,SP.POP.TOTL,2012,17172287
BFA,ブルキナファソ,SP.POP.TOTL,2013,17695409
BFA,ブルキナファソ,SP.POP.TOTL,2014,18229461
BFA,ブルキナファソ,SP.POP.TOTL,2015,18777487
BFA,ブルキナファソ,SP.POP.TOTL,2016,19334856
BFA,ブルキナファソ,SP.POP.TOTL,2017,19894407
BFA,ブルキナファソ,SP.POP.TOTL,2018,20438288
BFA,ブルキナファソ,SP.POP.TOTL,2019,20961952
BFA,ブルキナファソ,SP.POP.TOTL,2020,21478690
BFA,ブルキナファソ,SP.POP.TOTL,2021,21995243
BFA,ブルキナファソ,SP.POP.TOTL,2022,22509038
BFA,ブルキナファソ,SP.POP.TOTL,2023,23025776
BFA,ブルキナファソ,SP.POP.TOTL,2024,23548781
BWA,ボツワナ,SP.POP.TOTL,2000,1677382
BWA,ボツワナ,SP.POP.TOTL,2001,1712254
BWA,ボツワナ,SP.POP.TOTL,2002,1744763
BWA,ボツワナ,SP.POP.TOTL,2003,1775736
BWA,ボツワナ,SP.POP.TOTL,2004,1807146
BWA,ボツワナ,SP.POP.TOTL,2005,1839877
BWA,ボツワナ,SP.POP.TOTL,2006,1874516
BWA,ボツワナ,SP.POP.TOTL,2007,1911201
BWA,ボツワナ,SP.POP.TOTL,2008,1949970
BWA,ボツワナ,SP.POP.TOTL,2009,1990673
BWA,ボツワナ,SP.POP.TOTL,2010,2033111
BWA,ボツワナ,SP.POP.TOTL,2011,2073535
BWA,ボツワナ,SP.POP.TOTL,2012,2108617
BWA,ボツワナ,SP.POP.TOTL,2013,2140682
BWA,ボツワナ,SP.POP.TOTL,2014,2172044
BWA,ボツワナ,SP.POP.TOTL,2015,2203273
BWA,ボツワナ,SP.POP.TOTL,2016,2234776
BWA,ボツワナ,SP.POP.TOTL,2017,2266747
BWA,ボツワナ,SP.POP.TOTL,2018,2299141
BWA,ボツワナ,SP.POP.TOTL,2019,2332083
BWA,ボツワナ,SP.POP.TOTL,2020,2365894
BWA,ボツワナ,SP.POP.TOTL,2021,2401441
BWA,ボツワナ,SP.POP.TOTL,2022,2439892
BWA,ボツワナ,SP.POP.TOTL,2023,2480244
BWA,ボツワナ,SP.POP.TOTL,2024,2521139
CAF,中央アフリカ共和国,SP.POP.TOTL,2000,3833416
CAF,中央アフリカ共和国,SP.POP.TOTL,2001,3919487
CAF,中央アフリカ共和国,SP.POP.TOTL,2002,4006077
CAF,中央アフリカ共和国,SP.POP.TOTL,2003,4103086
CAF,中央アフリカ共和国,SP.POP.TOTL,2004,4192826
CAF,中央アフリカ共和国,SP.POP.TOTL,2005,4288810
CAF,中央アフリカ共和国,SP.POP.TOTL,2006,4377579
CAF,中央アフリカ共和国,SP.POP.TOTL,2007,4462770
CAF,中央アフリカ共和国,SP.POP.TOTL,2008,4558984
CAF,中央アフリカ共和国,SP.POP.TOTL,2009,4529047
CAF,中央アフリカ共和国,SP.POP.TOTL,2010,4492995
CAF,中央アフリカ共和国,SP.POP.TOTL,2011,4565021
CAF,中央アフリカ共和国,SP.POP.TOTL,2012,4610848
CAF,中央アフリカ共和国,SP.POP.TOTL,2013,4642419
CAF,中央アフリカ共和国,SP.POP.TOTL,2014,4623182
CAF,中央アフリカ共和国,SP.POP.TOTL,2015,4629320
CAF,中央アフリカ共和国,SP.POP.TOTL,2016,4713663
CAF,中央アフリカ共和国,SP.POP.TOTL,2017,4793511
CAF,中央アフリカ共和国,SP.POP.TOTL,2018,4878657
CAF,中央アフリカ共和国,SP.POP.TOTL,2019,4944703
CAF,中央アフリカ共和国,SP.POP.TOTL,2020,5026628
CAF,中央アフリカ共和国,SP.POP.TOTL,2021,5112100
CAF,中央アフリカ共和国,SP.POP.TOTL,2022,5098039
CAF,中央アフリカ共和国,SP.POP.TOTL,2023,5152421
CAF,中央アフリカ共和国,SP.POP.TOTL,2024,5330690
CIV,コートジボワール,SP.POP.TOTL,2000,17699004
CIV,コートジボワール,SP.POP.TOTL,2001,18178913
CIV,コートジボワール,SP.POP.TOTL,2002,18654771
CIV,コートジボワール,SP.POP.TOTL,2003,19125542
CIV,コートジボワール,SP.POP.TOTL,2004,19595000
CIV,コートジボワール,SP.POP.TOTL,2005,20068458
CIV,コートジボワール,SP.POP.TOTL,2006,20546802
CIV,コートジボワール,SP.POP.TOTL,2007,21030558
CIV,コートジボワール,SP.POP.TOTL,2008,21514439
CIV,コートジボワール,SP.POP.TOTL,2009,21997940
CIV,コートジボワール,SP.POP.TOTL,2010,22488065
CIV,コートジボワール,SP.POP.TOTL,2011,22982000
CIV,コートジボワール,SP.POP.TOTL,2012,23467078
CIV,コートジボワール,SP.POP.TOTL,2013,23939775
CIV,コートジボワール,SP.POP.TOTL,2014,24527395
CIV,コートジボワール,SP.POP.TOTL,2015,25246342
CIV,コートジボワール,SP.POP.TOTL,2016,25989405
CIV,コートジボワール,SP.POP.TOTL,2017,26733372
CIV,コートジボワール,SP.POP.TOTL,2018,27464173
CIV,コートジボワール,SP.POP.TOTL,2019,28193009
CIV,コートジボワール,SP.POP.TOTL,2020,28915449
CIV,コートジボワール,SP.POP.TOTL,2021,29639736
CIV,コートジボワール,SP.POP.TOTL,2022,30395002
CIV,コートジボワール,SP.POP.TOTL,2023,31165654
CIV,コートジボワール,SP.POP.TOTL,2024,31934230
CMR,カメルーン,SP.POP.TOTL,2000,14912631
CMR,カメルーン,SP.POP.TOTL,2001,15309490
CMR,カメルーン,SP.POP.TOTL,2002,15725528
CMR,カメルーン,SP.POP.TOTL,2003,16160340
CMR,カメルーン,SP.POP.TOTL,2004,16610487
CMR,カメルーン,SP.POP.TOTL,2005,17074594
